seed,episode_idx,env_seed,regime,sampler,K,candidate_idx,utility,max_coverage,final_coverage,success,steps,runtime_seconds
1,0,31100,pusht_aligned,ddpm_eps,8,1,0.2033556142270874,0.2093676405942749,0.10414538768571675,False,8,0.03874720000021625
1,0,31100,pusht_aligned,ddpm_eps,8,2,0.3698910826111091,0.37570372567751537,0.37570372567751537,False,8,0.035437299999102834
1,0,31100,pusht_aligned,ddpm_eps,8,3,0.3240943578453809,0.3399993705406934,0.3399993705406934,False,8,0.03402710000045772
1,0,31100,pusht_aligned,ddpm_eps,8,4,0.3327556941599776,0.34763979083966506,0.34763979083966506,False,8,0.03955630000018573
1,0,31100,pusht_aligned,ddpm_eps,8,5,0.2954053151888305,0.3175112800325805,0.3174809399155166,False,8,0.048934899999949266
1,0,31100,pusht_aligned,ddpm_eps,8,6,0.36495617297987626,0.37433191614393874,0.13949815126773457,False,8,0.05019660000107251
1,0,31100,pusht_aligned,ddpm_eps,8,7,0.3578475828542924,0.3887000203542924,0.3887000203542924,False,8,0.10676309999871592
1,0,32100,pusht_low_diversity,ddim_eps,1,0,-0.0017128712158203125,0.0,0.0,False,8,0.05562389999977313
1,0,32100,pusht_low_diversity,ddim_eps,1,1,-0.00228652490234375,0.0,0.0,False,8,0.0748634999999922
1,0,32100,pusht_low_diversity,ddim_eps,1,2,-0.00256924609375,0.0,0.0,False,8,0.052951599998777965
1,0,32100,pusht_low_diversity,ddim_eps,1,3,-0.002248813232421875,0.0,0.0,False,8,0.05504370000016934
1,0,32100,pusht_low_diversity,ddim_eps,1,4,-0.0018288319091796874,0.0,0.0,False,8,0.2761817999999039
1,0,32100,pusht_low_diversity,ddim_eps,1,5,-0.00235449169921875,0.0,0.0,False,8,0.043534700000236626
1,0,32100,pusht_low_diversity,ddim_eps,1,6,-0.0014161248779296874,0.0,0.0,False,8,0.03926510000019334
1,0,32100,pusht_low_diversity,ddim_eps,1,7,-0.0016825712890625,0.0,0.0,False,8,0.033250000000407454
1,0,32100,pusht_low_diversity,consistency_1step,1,0,-0.0019563013916015625,0.0,0.0,False,8,0.04613779999999679
1,0,32100,pusht_low_diversity,consistency_1step,1,1,-0.00170987890625,0.0,0.0,False,8,0.04522270000052231
1,0,32100,pusht_low_diversity,consistency_1step,1,2,-0.001775500244140625,0.0,0.0,False,8,0.03863509999973758
1,0,32100,pusht_low_diversity,consistency_1step,1,3,-0.0015276177978515624,0.0,0.0,False,8,0.036711799999466166
1,0,32100,pusht_low_diversity,consistency_1step,1,4,-0.0019303182373046875,0.0,0.0,False,8,0.03251579999960086
1,0,32100,pusht_low_diversity,consistency_1step,1,5,-0.0016447412109375,0.0,0.0,False,8,0.036167400001431815
1,0,32100,pusht_low_diversity,consistency_1step,1,6,-0.0019145421142578124,0.0,0.0,False,8,0.034306899999137386
1,0,32100,pusht_low_diversity,consistency_1step,1,7,-0.0017318359374999999,0.0,0.0,False,8,0.03493039999921166
1,0,32100,pusht_low_diversity,ddim_eps,8,0,-0.00226805419921875,0.0,0.0,False,8,0.04840409999997064
1,0,32100,pusht_low_diversity,ddim_eps,8,1,-0.0018006112060546873,0.0,0.0,False,8,0.049308199999359204
1,0,32100,pusht_low_diversity,ddim_eps,8,2,-0.0022072109374999998,0.0,0.0,False,8,0.06011700000090059
1,0,32100,pusht_low_diversity,ddim_eps,8,3,-0.0017661181640624998,0.0,0.0,False,8,0.062126399998305715
1,0,32100,pusht_low_diversity,ddim_eps,8,4,-0.0015965343017578125,0.0,0.0,False,8,0.08349809999890567
1,0,32100,pusht_low_diversity,ddim_eps,8,5,-0.0019768729248046874,0.0,0.0,False,8,0.057913999999072985
1,0,32100,pusht_low_diversity,ddim_eps,8,6,-0.0018569932861328125,0.0,0.0,False,8,0.05038119999881019
1,0,32100,pusht_low_diversity,ddim_eps,8,7,-0.001940152587890625,0.0,0.0,False,8,0.05163489999904414
1,0,32100,pusht_low_diversity,ddpm_eps,8,0,-0.002294900146484375,0.0,0.0,False,8,0.03134260000115319
1,0,32100,pusht_low_diversity,ddpm_eps,8,1,-0.0017818054199218749,0.0,0.0,False,8,0.03586670000004233
1,0,32100,pusht_low_diversity,ddpm_eps,8,2,-0.002157981201171875,0.0,0.0,False,8,0.057482999998683226
1,0,32100,pusht_low_diversity,ddpm_eps,8,3,-0.001728772705078125,0.0,0.0,False,8,0.049254699999437435
1,0,32100,pusht_low_diversity,ddpm_eps,8,4,-0.0015806966552734374,0.0,0.0,False,8,0.03332760000012058
1,0,32100,pusht_low_diversity,ddpm_eps,8,5,-0.00199078515625,0.0,0.0,False,8,0.030533099999956903
1,0,32100,pusht_low_diversity,ddpm_eps,8,6,-0.0018355509033203125,0.0,0.0,False,8,0.039753400000336114
1,0,32100,pusht_low_diversity,ddpm_eps,8,7,-0.0019456062011718748,0.0,0.0,False,8,0.04150560000016412
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,0,-0.009363138313481921,0.025934506217768077,0.012576203930897088,False,8,0.03645919999871694
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,1,0.1594464215805524,0.19858483564305238,0.19858483564305238,False,8,0.03782899999896472
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,2,0.03506285527029964,0.08955619511404964,0.08955619511404964,False,8,0.03495110000039858
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,3,0.07470395840256265,0.08120560781662516,0.08120560781662516,False,8,0.04395769999973709
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,4,0.26078602915916016,0.3082274861904101,0.3082274861904101,False,8,0.03759330000139016
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,5,0.008559984733393079,0.025934506217768077,0.0,False,8,0.045792099999744096
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,6,0.02154340801134031,0.06301136894884031,0.06301136894884031,False,8,0.04672339999888209
1,0,33100,pusht_high_temp_misaligned,ddim_eps,1,7,0.00270910973339308,0.025934506217768077,0.0,False,8,0.03934509999999136
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,0,0.0006327972333930801,0.025934506217768077,0.0,False,8,0.033956199999011005
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,1,0.18329535970716873,0.20705042611341873,0.20705042611341873,False,8,0.0449004000001878
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,2,0.32751253652485324,0.3492629603529782,0.2689888615426811,False,8,0.06793870000001334
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,3,-0.018431411750981917,0.025934506217768077,0.0,False,8,0.06570259999898553
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,4,-0.07007841565723191,0.025934506217768077,0.01840793414487636,False,8,0.06460080000033486
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,5,0.05826511576376664,0.08740988529501664,0.0010138230205094308,False,8,0.1395327999998699
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,6,-0.014506067734347587,0.03201045570315241,0.009003730782336104,False,8,0.13984390000041458
1,0,33100,pusht_high_temp_misaligned,consistency_1step,1,7,0.0038327191083930776,0.025934506217768077,0.0,False,8,0.07500019999861252
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,0,0.23429568972078638,0.2827505569082864,0.2827505569082864,False,8,0.048678799999834155
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,1,0.012462871181511705,0.032767646572136704,0.032767646572136704,False,8,0.048251899999741
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,2,-0.007751153938481921,0.025934506217768077,0.0,False,8,0.04962090000117314
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,3,0.049818697002749046,0.06102553391681154,0.06102553391681154,False,8,0.0578986000000441
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,4,0.00559519762401808,0.025934506217768077,0.00014917958184556198,False,8,0.04369599999881757
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,5,0.12264744707753036,0.16702396660878036,0.16702396660878036,False,8,0.0409866999998485
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,6,0.09695045262397194,0.13033434715522194,0.13033434715522194,False,8,0.03407599999991362
1,0,33100,pusht_high_temp_misaligned,ddim_eps,8,7,-0.0029091910478569218,0.025934506217768077,0.007234508092350549,False,8,0.03702730000077281
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,0,0.23069170556058025,0.28220675634183023,0.28220675634183023,False,8,0.05352329999914218
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,1,0.006734976920893077,0.025934506217768077,0.019663358679432672,False,8,0.04700740000043879
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,2,-0.011846243782231917,0.025934506217768077,0.0,False,8,0.04176290000032168
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,3,0.05383651951249979,0.06496175388749979,0.06496175388749979,False,8,0.040774600000077044
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,4,0.005374703483393077,0.025934506217768077,0.0,False,8,0.038323000000673346
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,5,0.1506522268507956,0.20019932450704558,0.20019932450704558,False,8,0.041896599999745376
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,6,0.033314603530951135,0.07025906056220113,0.07025906056220113,False,8,0.03713860000061686
1,0,33100,pusht_high_temp_misaligned,ddpm_eps,8,7,-0.004508788704106922,0.025934506217768077,0.013449635595429572,False,8,0.040024399999310845
