seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_max_coverage,exact_selected_final_coverage,exact_selected_success
1,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,16,-0.04216191330538329,0.06671847578567132,0.03817932684412592,0.0
1,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,16,-0.05552063628569437,0.055452467477671456,0.034895621048392333,0.0
1,ddpm_eps,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,16,16,-0.07162149064867009,0.04168802642831823,0.029768617971957522,0.0
1,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,1,16,-0.05043538442464155,0.06465919907145219,0.0378568879000242,0.0
1,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,2,16,-0.07285725225562163,0.055161863639967564,0.025918744619380665,0.0
1,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,4,16,-0.08754313044652322,0.05588870808850746,0.030036158600884724,0.0
1,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,8,16,-0.10892843245817646,0.05061382271223364,0.03333644188466117,0.0
1,ddpm_eps,pusht_high_temp_misaligned,misaligned_corner_scorer,16,16,-0.1331846584406179,0.03896494937423115,0.028423357227302066,0.0
1,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,1,16,-0.05043538442464155,0.0646591990714522,0.03785688790002421,0.0
1,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,2,16,-0.004717699368375951,0.09762874353323536,0.06115808447742784,0.0
1,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,4,16,0.03665794012614483,0.13329860451968903,0.0887186988767873,0.0
1,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,8,16,0.07321025224205534,0.16643473612304838,0.1202853512368106,0.0
1,ddpm_eps,pusht_high_temp_misaligned,oracle_real_utility_selector,16,16,0.10887851601843235,0.1992937956967569,0.1602688196078297,0.0
1,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,1,16,-0.05043538442464155,0.06465919907145219,0.0378568879000242,0.0
1,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,2,16,-0.05571984621015352,0.06452012678178985,0.03344880642002391,0.0
1,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,4,16,-0.05980825084549448,0.06106719452506044,0.03326778789831,0.0
1,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,8,16,-0.06539561316533267,0.05402401118229406,0.03371732144775025,0.0
1,ddpm_eps,pusht_high_temp_misaligned,random_sample_selection,16,16,-0.07785070012562595,0.039010953845688194,0.025771128929100554,0.0
1,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,1,16,-0.05043538442464155,0.06465919907145219,0.03785688790002421,0.0
1,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,2,16,-0.031079594516291154,0.0793769917162121,0.04501877004579771,0.0
1,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,4,16,-0.02498927009266105,0.08595369305803889,0.051333886033430365,0.0
1,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,8,16,-0.02949086710139266,0.08384037707300503,0.05854869925137956,0.0
1,ddpm_eps,pusht_high_temp_misaligned,uncertainty_aware_critic,16,16,-0.04659411751491649,0.06836979614721415,0.053171095321036,0.0
1,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,1,16,0.007109697265995756,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,2,16,0.007115697629901979,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,4,16,0.007117007433720332,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,8,16,0.007076375586749197,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,behavior_cloning_critic,16,16,0.006986674748343647,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,diffusion_internal_score,1,16,0.007109697265995754,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,diffusion_internal_score,2,16,0.007144281280332023,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,diffusion_internal_score,4,16,0.007193899217456356,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,diffusion_internal_score,8,16,0.0072324426145018396,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,diffusion_internal_score,16,16,0.007248337194724323,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,16,0.007109697265995755,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,2,16,0.007168006222062521,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,4,16,0.007196472689604165,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,8,16,0.0071957239739499695,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,16,16,0.007181466373663975,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,1,16,0.007109697265995755,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,2,16,0.007095392024331504,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,4,16,0.007115871033852697,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,8,16,0.007138077913991652,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,misaligned_corner_scorer,16,16,0.007137384883878631,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,1,16,0.007109697265995756,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,2,16,0.007241831471416567,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,4,16,0.007347138789438109,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,8,16,0.007422238665442303,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,oracle_real_utility_selector,16,16,0.0074712434755370765,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,random_sample_selection,1,16,0.007109697265995754,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,random_sample_selection,2,16,0.007104426275862469,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,random_sample_selection,4,16,0.007102361846319487,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,random_sample_selection,8,16,0.0071091333231649775,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,random_sample_selection,16,16,0.007111160757819924,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,1,16,0.007109697265995754,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,2,16,0.00713398351650756,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,4,16,0.007138433326463924,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,8,16,0.0071169402594006255,0.008294362820042386,0.008294362820042386,0.0
1,ddpm_eps,pusht_low_diversity,uncertainty_aware_critic,16,16,0.007074623006826701,0.008294362820042386,0.008294362820042386,0.0
2,consistency_1step,pusht_aligned,behavior_cloning_critic,1,1,0.1093085159430533,0.1806018616461783,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,behavior_cloning_critic,2,1,0.1213010327493541,0.18709390738314313,0.0357474429856627,0.0
2,consistency_1step,pusht_aligned,behavior_cloning_critic,4,1,0.12656821250566674,0.18892759366163447,0.044138765025990005,0.0
2,consistency_1step,pusht_aligned,behavior_cloning_critic,8,1,0.1268367092028355,0.18580835366488924,0.04897369517743672,0.0
2,consistency_1step,pusht_aligned,behavior_cloning_critic,16,1,0.1182237863209381,0.17334362951853055,0.04657649203914433,0.0
2,consistency_1step,pusht_aligned,diffusion_internal_score,1,1,0.10930851594305331,0.1806018616461783,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,diffusion_internal_score,2,1,0.10230705654751726,0.17200995266568134,0.022599830981999896,0.0
2,consistency_1step,pusht_aligned,diffusion_internal_score,4,1,0.09160360342554974,0.15989449081163337,0.014711074125633898,0.0
2,consistency_1step,pusht_aligned,diffusion_internal_score,8,1,0.08334555036793057,0.1505505137972363,0.01036108453625407,0.0
2,consistency_1step,pusht_aligned,diffusion_internal_score,16,1,0.07651884681805772,0.1437158476773873,0.009178880403747421,0.0
2,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,1,0.10930851594305331,0.1806018616461783,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,1,0.12242540135649384,0.1857747306716794,0.02980247267214488,0.0
2,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,4,1,0.1256811576262796,0.18340856499577404,0.03197901750633527,0.0
2,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,1,0.12688269013416617,0.18009063459175914,0.040594844932101116,0.0
2,consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,16,1,0.13176078029638064,0.1822661224755762,0.05515815401098215,0.0
2,consistency_1step,pusht_aligned,misaligned_corner_scorer,1,1,0.10930851594305331,0.1806018616461783,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,misaligned_corner_scorer,2,1,0.09855098194566736,0.176356790976836,0.027061385220220682,0.0
2,consistency_1step,pusht_aligned,misaligned_corner_scorer,4,1,0.08249964596976624,0.16623633709925198,0.024070238450882863,0.0
2,consistency_1step,pusht_aligned,misaligned_corner_scorer,8,1,0.06965745411939057,0.15746686971496324,0.026548888431180553,0.0
2,consistency_1step,pusht_aligned,misaligned_corner_scorer,16,1,0.059150440029456235,0.14885712898175188,0.03298034295240746,0.0
2,consistency_1step,pusht_aligned,oracle_real_utility_selector,1,1,0.10930851594305331,0.18060186164617828,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,oracle_real_utility_selector,2,1,0.13742649601783663,0.2028455053358705,0.034072402628208855,0.0
2,consistency_1step,pusht_aligned,oracle_real_utility_selector,4,1,0.16508861450003914,0.22906147360411613,0.04082012742816748,0.0
2,consistency_1step,pusht_aligned,oracle_real_utility_selector,8,1,0.1927796214367045,0.257229860698689,0.052304626222671874,0.0
2,consistency_1step,pusht_aligned,oracle_real_utility_selector,16,1,0.21572178011126752,0.2796210604072113,0.06978510291992869,0.0
2,consistency_1step,pusht_aligned,random_sample_selection,1,1,0.1093085159430533,0.1806018616461783,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,random_sample_selection,2,1,0.11490221935884214,0.1844387892339235,0.03796394097454182,0.0
2,consistency_1step,pusht_aligned,random_sample_selection,4,1,0.11862967648927342,0.18802684141004056,0.04345496340819995,0.0
2,consistency_1step,pusht_aligned,random_sample_selection,8,1,0.11753703449713841,0.18795588317472514,0.04360613272833869,0.0
2,consistency_1step,pusht_aligned,random_sample_selection,16,1,0.10981745576116415,0.1828474126066855,0.04272293032304587,0.0
2,consistency_1step,pusht_aligned,uncertainty_aware_critic,1,1,0.10930851594305331,0.1806018616461783,0.029067189155448602,0.0
2,consistency_1step,pusht_aligned,uncertainty_aware_critic,2,1,0.12056424982732207,0.1842559943545031,0.027940197600033537,0.0
2,consistency_1step,pusht_aligned,uncertainty_aware_critic,4,1,0.12324786360411814,0.1806588992508746,0.030317021721256013,0.0
2,consistency_1step,pusht_aligned,uncertainty_aware_critic,8,1,0.12343265188400808,0.1758378301337401,0.041155505596954134,0.0
2,consistency_1step,pusht_aligned,uncertainty_aware_critic,16,1,0.12615193713682607,0.17563127532509695,0.05541561917075951,0.0
2,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,1,1,0.00041882886743371817,0.12114142522160042,0.03759661279470705,0.0
2,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,2,1,0.011781530878250063,0.1226058453517201,0.04166653469638574,0.0
2,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,4,1,0.020499131431356912,0.12245893195710167,0.04263537105180901,0.0
2,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,8,1,0.02856660195954251,0.12291565774984248,0.054358158617806164,0.0
2,consistency_1step,pusht_high_temp_misaligned,behavior_cloning_critic,16,1,0.033472189074685334,0.12359317088708992,0.07964828196580999,0.0
2,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,1,1,0.0004188288674337228,0.12114142522160042,0.03759661279470705,0.0
2,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,2,1,-0.003422160351827519,0.11947985458144071,0.04062747205444956,0.0
2,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,4,1,-0.0038137880805528407,0.11994534283810893,0.04937795915133574,0.0
2,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,8,1,-0.0036400827943314693,0.12193424284671837,0.06391122638043394,0.0
2,consistency_1step,pusht_high_temp_misaligned,diffusion_internal_score,16,1,-0.004774761457478016,0.1253157386746101,0.08405812842462927,0.0
2,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,0.0004188288674337228,0.12114142522160043,0.03759661279470705,0.0
2,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,0.020497942437865697,0.12464487910371858,0.04510675072194848,0.0
2,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,0.038341847747618577,0.13041904451407452,0.04685210106450571,0.0
2,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,0.053736206003267194,0.13885510011021993,0.039773369711410794,0.0
2,consistency_1step,pusht_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,16,1,0.0686313921931556,0.1501078275018135,0.026232818523382852,0.0
2,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,1,1,0.00041882886743373204,0.12114142522160043,0.03759661279470705,0.0
2,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,2,1,-0.01208496173927571,0.12034600760073078,0.030893408599268788,0.0
2,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,4,1,-0.02272296690112585,0.11828025094900292,0.02079471765030948,0.0
2,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,8,1,-0.03221358320680039,0.11498569833281537,0.009562245013047291,0.0
2,consistency_1step,pusht_high_temp_misaligned,misaligned_corner_scorer,16,1,-0.03629650502695525,0.11298420913554937,0.0022806679260526075,0.0
2,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,1,1,0.00041882886743372744,0.12114142522160042,0.03759661279470705,0.0
2,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,2,1,0.021942049103736788,0.12596273666477195,0.04701512575243929,0.0
2,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,4,1,0.041408082114639505,0.1337059013711836,0.051563054731481955,0.0
2,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,8,1,0.0587272435887515,0.14432191219689397,0.04783285439116284,0.0
2,consistency_1step,pusht_high_temp_misaligned,oracle_real_utility_selector,16,1,0.07388054154346664,0.15543993969522085,0.034318439567532055,0.0
2,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,1,1,0.00041882886743371817,0.12114142522160042,0.03759661279470706,0.0
2,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,2,1,0.0035454167773396003,0.12278731444172764,0.03750584887310316,0.0
2,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,4,1,0.007916362344273323,0.12213334362110335,0.033788317426531725,0.0
2,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,8,1,0.009236476978165578,0.11913483847326233,0.026223508471524493,0.0
2,consistency_1step,pusht_high_temp_misaligned,random_sample_selection,16,1,0.008159599849381508,0.11622410442696078,0.01699536354384495,0.0
2,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,1,1,0.00041882886743373204,0.12114142522160043,0.03759661279470706,0.0
2,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,2,1,0.020370165439265644,0.12456496687155731,0.04616558950836414,0.0
2,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,4,1,0.038163947590144305,0.13034230182213766,0.05096946250260706,0.0
2,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,8,1,0.05344397205705778,0.13887669096678368,0.047861784790969114,0.0
2,consistency_1step,pusht_high_temp_misaligned,uncertainty_aware_critic,16,1,0.0674625971063496,0.15014385455835114,0.03277029763630573,0.0
2,consistency_1step,pusht_low_diversity,behavior_cloning_critic,1,1,-0.0010604063669840493,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,behavior_cloning_critic,2,1,-0.0010419604632059733,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,behavior_cloning_critic,4,1,-0.0010359584006580213,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,behavior_cloning_critic,8,1,-0.0010521396522292705,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,behavior_cloning_critic,16,1,-0.0010940816906489718,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,diffusion_internal_score,1,1,-0.0010604063669840493,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,diffusion_internal_score,2,1,-0.0009901402850151062,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,diffusion_internal_score,4,1,-0.000927057029036805,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,diffusion_internal_score,8,1,-0.0008849732098665748,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,diffusion_internal_score,16,1,-0.000868888406376047,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,1,1,-0.0010604063669840493,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,2,1,-0.0009445975664456684,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,4,1,-0.000877139955546086,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,8,1,-0.0008606594859043378,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,learned_value_critic_from_pilot_rollouts,16,1,-0.0008784325009684411,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,1,1,-0.0010604063669840496,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,2,1,-0.0010986088048617045,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,4,1,-0.0011755469500912975,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,8,1,-0.0012767240132767492,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,misaligned_corner_scorer,16,1,-0.001394075206267379,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,1,1,-0.0010604063669840491,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,2,1,-0.0008962551798820494,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,4,1,-0.0007945385120604187,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,8,1,-0.0007333450392021115,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,oracle_real_utility_selector,16,1,-0.0006887167872549373,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,random_sample_selection,1,1,-0.0010604063669840493,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,random_sample_selection,2,1,-0.0010886682093938192,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,random_sample_selection,4,1,-0.0011025714962532122,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,random_sample_selection,8,1,-0.0011148704249734744,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,random_sample_selection,16,1,-0.0011726902638473406,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,uncertainty_aware_critic,1,1,-0.0010604063669840496,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,uncertainty_aware_critic,2,1,-0.0010528419475555417,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,uncertainty_aware_critic,4,1,-0.0010201023678556083,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,uncertainty_aware_critic,8,1,-0.0009618938903695664,0.0,0.0,0.0
2,consistency_1step,pusht_low_diversity,uncertainty_aware_critic,16,1,-0.0009213989792909442,0.0,0.0,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,1,1,0.10130840314040997,0.1806453259919725,0.01546977025279145,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,1,8,0.09256841833142866,0.1657258473271969,0.006998779438901798,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,1,16,0.10133648190670591,0.18115565321204444,0.02016357974498931,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,2,1,0.10908580561048503,0.1832762533542188,0.021766467928767436,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,2,8,0.09735828788698819,0.16614604347424813,0.006865791387063814,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,2,16,0.11701139667650988,0.19122597479642364,0.016593474787307768,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,4,1,0.11956689033087535,0.18915596274952537,0.027594933926157625,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,4,8,0.10089584420770877,0.1666803019405154,0.005361146996633879,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,4,16,0.1391227485756588,0.20544335798044125,0.021314488732755116,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,8,1,0.1360733399418304,0.2008048623954054,0.0333263491551389,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,8,8,0.10175316648899875,0.16762534416021782,0.004630703566817122,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,8,16,0.174927773150059,0.233464755495438,0.035437169023765695,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,16,1,0.15761994270139293,0.21883528707298947,0.04273620017665866,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,16,8,0.10296769739943808,0.17073648873586147,0.004103334379013457,0.0
2,ddim_eps,pusht_aligned,behavior_cloning_critic,16,16,0.22862582561116493,0.28032233141592694,0.055710049845441846,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,1,1,0.10130840314040997,0.18064532599197247,0.015469770252791453,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,1,8,0.09256841833142866,0.1657258473271969,0.006998779438901798,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,1,16,0.1013364819067059,0.18115565321204444,0.020163579744989314,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,2,1,0.09874548346091422,0.18149599271791292,0.015298613566968053,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,2,8,0.093092635590374,0.1663136200849012,0.004956292117712427,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,2,16,0.09923618137707652,0.1788479364073907,0.021688118197197792,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,4,1,0.09347330531607645,0.1801550967860478,0.01496412642031462,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,4,8,0.09265586384713094,0.16451366404615284,0.0031107973854234243,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,4,16,0.09126611566573117,0.1751194252106322,0.021754196642058913,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,8,1,0.08985408721430332,0.17872206506588803,0.014435641686611161,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,8,8,0.09013089954866764,0.16029588511608817,0.0013231626851090044,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,8,16,0.08816127021530355,0.1773361002540611,0.027059608104597104,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,16,1,0.08906185777836899,0.17765273387581404,0.014444330202209454,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,16,8,0.0872057191775416,0.15619304342762816,0.00024196691270668498,0.0
2,ddim_eps,pusht_aligned,diffusion_internal_score,16,16,0.09231727219015888,0.18183775600411037,0.03855679046255577,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,1,0.10130840314040995,0.18064532599197247,0.01546977025279145,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,8,0.09256841833142865,0.1657258473271969,0.006998779438901798,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,16,0.10133648190670591,0.18115565321204444,0.02016357974498931,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,1,0.11199746139347501,0.186246935789227,0.0225140675520888,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,8,0.1033523228487982,0.16534494357888038,0.004119708815963395,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,16,0.11710578276093264,0.18537738094106773,0.019282796162629387,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,4,1,0.12153560793079755,0.19129715463258648,0.031711109997182824,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,4,8,0.10828484034900214,0.16263435854106492,0.002340613545868113,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,4,16,0.13127865767800515,0.1899654437565973,0.020524512358623414,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,1,0.13225691121658015,0.19850923713650578,0.04208228285537411,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,8,0.11207016423367487,0.1606352210778299,0.0007651440614050197,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,8,16,0.13503778013052556,0.18628560017897278,0.02520862423279466,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,16,1,0.1449241497072439,0.20841395775997465,0.050998589395016725,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,16,8,0.11591802907327443,0.1594159124909889,5.553988332582849e-05,0.0
2,ddim_eps,pusht_aligned,learned_value_critic_from_pilot_rollouts,16,16,0.11912351639469919,0.1655164307318004,0.029632822193874253,0.0
2,ddim_eps,pusht_aligned,misaligned_corner_scorer,1,1,0.10130840314040997,0.18064532599197247,0.01546977025279145,0.0
2,ddim_eps,pusht_aligned,misaligned_corner_scorer,1,8,0.09256841833142866,0.1657258473271969,0.006998779438901798,0.0
2,ddim_eps,pusht_aligned,misaligned_corner_scorer,1,16,0.10133648190670591,0.18115565321204444,0.02016357974498931,0.0
2,ddim_eps,pusht_aligned,misaligned_corner_scorer,2,1,0.0929083057769103,0.17908065140882765,0.008421454153225776,0.0
