seed,state_idx,regime,sampler,K,temperature,new_modes_at_high_n,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy
2,0,changed_friction,ddim_eps,16,0.95,1.0,0.46832451508827205,1.6087746165185488,0.0,6.0,0.8714654395531175
2,0,changed_friction,clean_target_ablation,16,0.95,2.0,0.02396900518737419,1.6147790427360353,0.0,7.0,0.8905179677664582
2,0,changed_friction,ddpm_eps,16,0.95,1.0,0.47905185131914646,1.6137296003669213,0.0,6.0,0.9148244814338405
2,1,changed_friction,ddim_eps,1,0.95,2.0,0.44589279008122884,1.6273193736229181,0.0,8.0,0.8435573765031151
2,1,changed_friction,clean_target_ablation,1,0.95,1.0,0.3235580326609773,1.6253385380065117,0.0,7.0,0.9820156765756657
2,1,changed_friction,consistency_1step,1,0.95,1.0,0.4536017586181135,1.6337751522518167,0.0,7.0,0.8796566182017039
2,1,changed_friction,ddim_eps,4,0.95,3.0,0.4845679326894507,1.6365328359255513,0.0,7.0,0.7172193599259424
2,1,changed_friction,clean_target_ablation,4,0.95,2.0,0.08937587471502394,1.6211157415955928,0.0,8.0,0.8843690561170898
2,1,changed_friction,ddpm_eps,4,0.95,3.0,0.48808552989470627,1.6213136734696387,0.0,6.0,0.7160582385067725
2,1,changed_friction,ddim_eps,16,0.95,4.0,0.49419335768568023,1.6265664021778818,0.0,8.0,0.8237506119976415
2,1,changed_friction,clean_target_ablation,16,0.95,1.0,0.024954832154755118,1.6237363481338938,0.0,6.0,0.8576877901024503
2,1,changed_friction,ddpm_eps,16,0.95,2.0,0.5091606567383088,1.6358374743798894,0.0,8.0,0.7959728342198639
2,2,changed_friction,ddim_eps,1,0.95,1.0,0.445106615800656,1.6331746977972197,0.0,6.0,0.9553362325919993
2,2,changed_friction,clean_target_ablation,1,0.95,3.0,0.31052004416070533,1.6053563803199966,0.0,7.0,0.819728686540808
2,2,changed_friction,consistency_1step,1,0.95,2.0,0.4442682105702419,1.6020219261844288,0.0,7.0,0.8097057858783916
2,2,changed_friction,ddim_eps,4,0.95,1.0,0.478568752658372,1.6322470573915346,0.0,5.0,0.8690597060501557
2,2,changed_friction,clean_target_ablation,4,0.95,4.0,0.09321030035728135,1.6447145967244283,0.0,8.0,0.8515283897754192
2,2,changed_friction,ddpm_eps,4,0.95,1.0,0.48002884307652627,1.615983828953549,0.0,5.0,0.8658151060884872
2,2,changed_friction,ddim_eps,16,0.95,1.0,0.46549296201229046,1.6039369026624912,0.0,6.0,0.7895093574451234
2,2,changed_friction,clean_target_ablation,16,0.95,0.0,0.024106926983846477,1.6398986063579168,0.0,8.0,0.8118790429382896
2,2,changed_friction,ddpm_eps,16,0.95,0.0,0.4843369248475826,1.5931812334395055,0.0,6.0,0.8783206877640642
2,0,action_noise,ddim_eps,1,1.05,2.0,0.5127917559739787,1.6144065685623135,0.0,8.0,0.8118790429382896
2,0,action_noise,clean_target_ablation,1,1.05,1.0,0.333088099763082,1.6283827883039839,0.0,7.0,0.7941902682078383
2,0,action_noise,consistency_1step,1,1.05,2.0,0.5076584891590976,1.6522206559192614,0.0,7.0,0.8514548858675796
2,0,action_noise,ddim_eps,4,1.05,5.0,0.5274534033087904,1.6146711102746152,0.0,8.0,0.9115656675064453
2,0,action_noise,clean_target_ablation,4,1.05,1.0,0.10462711041321432,1.6232794103091575,0.0,8.0,0.850947223386997
2,0,action_noise,ddpm_eps,4,1.05,4.0,0.5309751983647991,1.6105506495188997,0.0,8.0,0.8894319446809826
2,0,action_noise,ddim_eps,16,1.05,1.0,0.49675148485632015,1.6244664773807598,0.0,4.0,0.8678866585326138
2,0,action_noise,clean_target_ablation,16,1.05,2.0,0.027413921527348274,1.6225835984184114,0.0,6.0,0.8576877901024502
2,0,action_noise,ddpm_eps,16,1.05,2.0,0.5102473525437876,1.611070144915397,0.0,5.0,0.678783950643201
2,1,action_noise,ddim_eps,1,1.05,2.0,0.5016449917317468,1.6006557761893705,0.0,8.0,0.7212969955721744
2,1,action_noise,clean_target_ablation,1,1.05,1.0,0.36802556137870956,1.6168836646661204,0.0,7.0,0.9278204679810137
2,1,action_noise,consistency_1step,1,1.05,3.0,0.5379363693791823,1.63344337101318,0.0,6.0,0.8471295771066
2,1,action_noise,ddim_eps,4,1.05,1.0,0.5159697452329263,1.638750121079538,0.0,6.0,0.9174808229399963
2,1,action_noise,clean_target_ablation,4,1.05,1.0,0.09974514338161558,1.6321624279257694,0.0,7.0,0.855382997824659
2,1,action_noise,ddpm_eps,4,1.05,1.0,0.5182475585307159,1.6354983103514067,0.0,7.0,0.8759661622032296
2,1,action_noise,ddim_eps,16,1.05,1.0,0.48394986948667723,1.6456101461592938,0.0,8.0,0.8715956597484232
2,1,action_noise,clean_target_ablation,16,1.05,3.0,0.027006026542043336,1.6341621225527516,0.0,8.0,0.9115656675064453
2,1,action_noise,ddpm_eps,16,1.05,1.0,0.5021248160383701,1.6325439897831453,0.0,8.0,0.8342351606388008
2,2,action_noise,ddim_eps,1,1.05,2.0,0.5018399416166628,1.6128333559025823,0.0,7.0,0.8321138153557791
2,2,action_noise,clean_target_ablation,1,1.05,3.0,0.3672133668012606,1.6354442214890368,0.0,8.0,0.8670758269804714
2,2,action_noise,consistency_1step,1,1.05,1.0,0.4845320430644204,1.6066999289223542,0.0,8.0,0.9084709657491676
2,2,action_noise,ddim_eps,4,1.05,1.0,0.5216631551871995,1.6253193539262294,0.0,5.0,0.678783950643201
2,2,action_noise,clean_target_ablation,4,1.05,2.0,0.10517850288520988,1.6276576108606189,0.0,7.0,0.829046856390192
2,2,action_noise,ddpm_eps,4,1.05,0.0,0.5233899545339614,1.6324018961301516,0.0,4.0,0.7306502730508582
2,2,action_noise,ddim_eps,16,1.05,3.0,0.5061010298068692,1.6200767670516436,0.0,8.0,0.9229901540494007
2,2,action_noise,clean_target_ablation,16,1.05,1.0,0.027800772922149046,1.6367463733453473,0.0,6.0,0.9247082168831959
2,2,action_noise,ddpm_eps,16,1.05,2.0,0.5155385438272941,1.6294239216369217,0.0,7.0,0.8796566182017039
3,0,id,ddim_eps,1,0.95,2.0,0.5874301148519169,1.6271988051668527,0.0,8.0,0.7268592744113508
3,0,id,clean_target_ablation,1,0.95,2.0,0.35034165964008945,1.629675192378535,0.0,7.0,0.9035468476039689
3,0,id,consistency_1step,1,0.95,2.0,0.607708547282194,1.611244980729254,0.0,8.0,0.9413116320908381
3,0,id,ddim_eps,4,0.95,3.0,0.6193538328632349,1.6221088851868877,0.0,8.0,0.9135338543130604
3,0,id,clean_target_ablation,4,0.95,2.0,0.10881856252082728,1.6397763018208258,0.0,7.0,0.7676367248044186
3,0,id,ddpm_eps,4,0.95,3.0,0.6198275270423427,1.6323550931306157,0.0,8.0,0.9288588966430638
3,0,id,ddim_eps,16,0.95,3.0,0.5972995854932008,1.6250396385151793,0.0,8.0,0.9065027789425525
3,0,id,clean_target_ablation,16,0.95,2.0,0.02883744281805298,1.637427206431955,0.0,6.0,0.8455198588791916
3,0,id,ddpm_eps,16,0.95,2.0,0.6060759992958072,1.6174011351717732,0.0,8.0,0.918955514390327
3,1,id,ddim_eps,1,0.95,1.0,0.593657230095773,1.6050582112604745,0.0,7.0,0.8832420649848439
3,1,id,clean_target_ablation,1,0.95,0.0,0.3495638406042656,1.6376329566355505,0.0,8.0,0.8962406251764419
3,1,id,consistency_1step,1,0.95,1.0,0.6321366049052962,1.6078883390218335,0.0,6.0,0.7412317747881688
3,1,id,ddim_eps,4,0.95,2.0,0.550304391639677,1.5932476595736789,0.0,7.0,0.855382997824659
3,1,id,clean_target_ablation,4,0.95,2.0,0.10196492429748327,1.6114145060045937,0.0,7.0,0.9205445651993995
3,1,id,ddpm_eps,4,0.95,2.0,0.5497478849352407,1.5918746860318411,0.0,8.0,0.8503660569985744
3,1,id,ddim_eps,16,0.95,3.0,0.6079209679684345,1.626283820837608,0.0,8.0,0.861111111107264
3,1,id,clean_target_ablation,16,0.95,2.0,0.025616969324159754,1.6507754567177881,0.0,8.0,0.861111111107264
3,1,id,ddpm_eps,16,0.95,2.0,0.6268894882366268,1.6262610497555505,0.0,7.0,0.8178428416514982
3,2,id,ddim_eps,1,0.95,4.0,0.6122403333248698,1.6302474468819406,0.0,7.0,0.8856879770170458
3,2,id,clean_target_ablation,1,0.95,1.0,0.3714631815468945,1.6501194994149844,0.0,6.0,0.7813713802140749
3,2,id,consistency_1step,1,0.95,1.0,0.5672561279045905,1.608017895015092,0.0,7.0,0.6239428985679861
3,2,id,ddim_eps,4,0.95,2.0,0.5989993614442941,1.6231638682719418,0.0,6.0,0.8014411829270282
3,2,id,clean_target_ablation,4,0.95,3.0,0.09667965020446809,1.6363518741421923,0.0,7.0,0.5191786539626628
3,2,id,ddpm_eps,4,0.95,1.0,0.5966809266443199,1.6230147859509423,0.0,5.0,0.8464290000645982
3,2,id,ddim_eps,16,0.95,3.0,0.6285552673401746,1.6235950038680191,0.0,8.0,0.8515283897754194
3,2,id,clean_target_ablation,16,0.95,1.0,0.027098566982167248,1.6335347624226024,0.0,5.0,0.814874314189425
3,2,id,ddpm_eps,16,0.95,3.0,0.6565243915974389,1.6306088616662266,0.0,8.0,0.9362487435269454
3,0,low_diversity,ddim_eps,1,0.12,3.0,0.07798272935798402,1.6024590666005163,0.0,8.0,0.9115656675064453
3,0,low_diversity,clean_target_ablation,1,0.12,2.0,0.052060849849994394,1.6735098369731771,0.0,8.0,0.9016622852537084
3,0,low_diversity,consistency_1step,1,0.12,3.0,0.07548170382806636,1.6083165202658847,0.0,7.0,0.763024136023959
3,0,low_diversity,ddim_eps,4,0.12,1.0,0.08189090379074522,1.6254812898797912,0.0,5.0,0.678783950643201
3,0,low_diversity,clean_target_ablation,4,0.12,3.0,0.012733424376778562,1.6400172087390614,0.0,8.0,0.8801120215829674
3,0,low_diversity,ddpm_eps,4,0.12,1.0,0.08150746929537948,1.6269749293590974,0.0,4.0,0.6756137404735925
3,0,low_diversity,ddim_eps,16,0.12,0.0,0.0753547956436809,1.6200640780158098,0.0,6.0,0.8099513058903292
3,0,low_diversity,clean_target_ablation,16,0.12,1.0,0.003575381210623647,1.6145052742881707,0.0,8.0,0.9362487435269454
3,0,low_diversity,ddpm_eps,16,0.12,0.0,0.0766825145131246,1.6150131156048206,0.0,5.0,0.8658151060884872
3,1,low_diversity,ddim_eps,1,0.12,2.0,0.0806133097991301,1.6085824960759658,0.0,7.0,0.9278204679810137
3,1,low_diversity,clean_target_ablation,1,0.12,2.0,0.048405129980135256,1.6257679571044037,0.0,8.0,0.9308270834496789
3,1,low_diversity,consistency_1step,1,0.12,2.0,0.07576417472773006,1.6052982639375513,0.0,8.0,0.9280530426132935
3,1,low_diversity,ddim_eps,4,0.12,1.0,0.07842773970165365,1.6303403772313552,0.0,5.0,0.646716481310096
3,1,low_diversity,clean_target_ablation,4,0.12,1.0,0.01189631819589675,1.6386152059952845,0.0,5.0,0.8525560989012622
3,1,low_diversity,ddpm_eps,4,0.12,1.0,0.07839502295142708,1.6368746397073963,0.0,6.0,0.7210957460023276
3,1,low_diversity,ddim_eps,16,0.12,4.0,0.07446735742817681,1.6001031577373266,0.0,8.0,0.9067251738176012
3,1,low_diversity,clean_target_ablation,16,0.12,4.0,0.0032399601834140613,1.6427148934493827,0.0,7.0,0.7869143654262241
3,1,low_diversity,ddpm_eps,16,0.12,3.0,0.07611603226669363,1.6023268524070269,0.0,6.0,0.9026565502105818
3,2,low_diversity,ddim_eps,1,0.12,1.0,0.07694725472534132,1.6157970707929792,0.0,6.0,0.8644988087443367
3,2,low_diversity,clean_target_ablation,1,0.12,2.0,0.048531183459706036,1.6527387255005221,0.0,7.0,0.9205445651993995
3,2,low_diversity,consistency_1step,1,0.12,2.0,0.07465602577861974,1.618222087971702,0.0,8.0,0.8055555555517084
3,2,low_diversity,ddim_eps,4,0.12,1.0,0.07030556999694892,1.6298025510425729,0.0,7.0,0.8196677067503152
3,2,low_diversity,clean_target_ablation,4,0.12,1.0,0.013693965292782807,1.5976349934301521,0.0,6.0,0.7895093574451234
3,2,low_diversity,ddpm_eps,4,0.12,1.0,0.07084164157008897,1.6316177477148472,0.0,6.0,0.8200931435848662
3,2,low_diversity,ddim_eps,16,0.12,1.0,0.06829085956951206,1.6504400068423934,0.0,6.0,0.835896886564255
3,2,low_diversity,clean_target_ablation,16,0.12,0.0,0.0035383972251954673,1.6505899842716887,0.0,5.0,0.7039113346930203
3,2,low_diversity,ddpm_eps,16,0.12,2.0,0.06838263933474673,1.6539187758407419,0.0,8.0,0.8118790429382896
3,0,hidden_obstacle,ddim_eps,1,1.2,3.0,0.8104567923826481,1.6009963185620446,0.0,8.0,0.8801120215829674
3,0,hidden_obstacle,clean_target_ablation,1,1.2,1.0,0.4048412918430464,1.6219833226986975,0.0,5.0,0.7612855735854782
3,0,hidden_obstacle,consistency_1step,1,1.2,2.0,0.7896328066873314,1.6099289471642884,0.0,8.0,0.8410438411342601
3,0,hidden_obstacle,ddim_eps,4,1.2,2.0,0.772651231522311,1.6012668115531674,0.0,7.0,0.9411277295779702
3,0,hidden_obstacle,clean_target_ablation,4,1.2,0.0,0.12384448305476953,1.6439441275334066,0.0,7.0,0.8369030803043509
3,0,hidden_obstacle,ddpm_eps,4,1.2,2.0,0.7766243576002535,1.602230306086562,0.0,7.0,0.9411277295779701
3,0,hidden_obstacle,ddim_eps,16,1.2,3.0,0.7585809027577115,1.605413890573367,0.0,7.0,0.9259548770813565
3,0,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.033446100165897816,1.6042975174678542,0.0,6.0,0.7604639036662431
3,0,hidden_obstacle,ddpm_eps,16,1.2,3.0,0.7745063943584044,1.6222509466150843,0.0,7.0,0.9278204679810137
3,1,hidden_obstacle,ddim_eps,1,1.2,2.0,0.8005893783678159,1.612866217639348,0.0,8.0,0.7948675654146807
3,1,hidden_obstacle,clean_target_ablation,1,1.2,0.0,0.3803840131064525,1.6485976332975338,0.0,5.0,0.8339975677636846
3,1,hidden_obstacle,consistency_1step,1,1.2,3.0,0.8007325569855409,1.652699451223209,0.0,8.0,0.8892095498059339
3,1,hidden_obstacle,ddim_eps,4,1.2,2.0,0.7941014951700806,1.619977971238063,0.0,7.0,0.789122621499821
3,1,hidden_obstacle,clean_target_ablation,4,1.2,3.0,0.12099814860667493,1.6153218682633605,0.0,8.0,0.8118790429382896
3,1,hidden_obstacle,ddpm_eps,4,1.2,2.0,0.7943288345708645,1.6112285574098248,0.0,7.0,0.789122621499821
3,1,hidden_obstacle,ddim_eps,16,1.2,2.0,0.7555868119795078,1.6307773480251322,0.0,8.0,0.8733033410875082
3,1,hidden_obstacle,clean_target_ablation,16,1.2,2.0,0.03517675844494601,1.6307199669237464,0.0,8.0,0.8715956597484232
3,1,hidden_obstacle,ddpm_eps,16,1.2,1.0,0.7717310110678355,1.623375058272745,0.0,8.0,0.8474937501163456
3,2,hidden_obstacle,ddim_eps,1,1.2,2.0,0.7744831866941266,1.631503309209999,0.0,7.0,0.6743557302217336
3,2,hidden_obstacle,clean_target_ablation,1,1.2,0.0,0.3982002048721395,1.6096870448942069,0.0,7.0,0.8369030803043509
3,2,hidden_obstacle,consistency_1step,1,1.2,2.0,0.7764220718817553,1.609096149605183,0.0,7.0,0.837907518212516
3,2,hidden_obstacle,ddim_eps,4,1.2,4.0,0.7447735453561252,1.6167366897309405,0.0,8.0,0.611654166903205
3,2,hidden_obstacle,clean_target_ablation,4,1.2,1.0,0.1319708255251738,1.6385156667678475,0.0,7.0,0.9278204679810137
3,2,hidden_obstacle,ddpm_eps,4,1.2,4.0,0.7463891531740537,1.6124384554125235,0.0,8.0,0.611654166903205
3,2,hidden_obstacle,ddim_eps,16,1.2,3.0,0.7036829983926065,1.6166707973481709,0.0,8.0,0.8118790429382897
3,2,hidden_obstacle,clean_target_ablation,16,1.2,3.0,0.033143420964788915,1.6003567519331225,0.0,7.0,0.8617977476147809
3,2,hidden_obstacle,ddpm_eps,16,1.2,2.0,0.7265679052434342,1.632068909408889,0.0,8.0,0.7641604167830123
3,0,changed_friction,ddim_eps,1,0.95,1.0,0.6376307559917861,1.6036387784054968,0.0,5.0,0.9602252384196103
3,0,changed_friction,clean_target_ablation,1,0.95,3.0,0.3569606972934576,1.6265194588090315,0.0,6.0,0.7345183229923172
3,0,changed_friction,consistency_1step,1,0.95,2.0,0.6090653728683956,1.598377394800279,0.0,7.0,0.9020646476790914
3,0,changed_friction,ddim_eps,4,0.95,4.0,0.5946591632579126,1.6272544563823954,0.0,8.0,0.8801120215829674
3,0,changed_friction,clean_target_ablation,4,0.95,2.0,0.10025981916694805,1.6269190383458996,0.0,7.0,0.9041678945373539
3,0,changed_friction,ddpm_eps,4,0.95,3.0,0.5958179429798431,1.622567081595023,0.0,7.0,0.8097057858783916
3,0,changed_friction,ddim_eps,16,0.95,2.0,0.6167671018122054,1.6141704148970297,0.0,7.0,0.9259548770813565
3,0,changed_friction,clean_target_ablation,16,0.95,2.0,0.02920243858903279,1.6305068585966496,0.0,7.0,0.837907518212516
3,0,changed_friction,ddpm_eps,16,0.95,2.0,0.6349195699224266,1.6078443263036384,0.0,8.0,0.8843690561170897
3,1,changed_friction,ddim_eps,1,0.95,3.0,0.6115952338351183,1.6485115126494359,0.0,8.0,0.9016622852537084
3,1,changed_friction,clean_target_ablation,1,0.95,0.0,0.3641400110708612,1.6246094343405784,0.0,5.0,0.8236713314318423
3,1,changed_friction,consistency_1step,1,0.95,2.0,0.606606531638957,1.61355924087883,0.0,7.0,0.763024136023959
3,1,changed_friction,ddim_eps,4,0.95,1.0,0.5900122100604548,1.6146453591734236,0.0,6.0,0.7210957460023275
3,1,changed_friction,clean_target_ablation,4,0.95,2.0,0.10113787817167016,1.668268576795958,0.0,7.0,0.8369030803043509
3,1,changed_friction,ddpm_eps,4,0.95,1.0,0.5948389730202553,1.6015505666428347,0.0,6.0,0.7210957460023275
3,1,changed_friction,ddim_eps,16,0.95,3.0,0.5796879102006663,1.6147539338434742,0.0,8.0,0.8733033410875082
3,1,changed_friction,clean_target_ablation,16,0.95,2.0,0.02552017784277658,1.6340331807937176,0.0,6.0,0.7403941009532901
3,1,changed_friction,ddpm_eps,16,0.95,3.0,0.5946820638680177,1.606659942374097,0.0,8.0,0.8406850696208864
3,2,changed_friction,ddim_eps,1,0.95,3.0,0.5843261251519407,1.6272547745060908,0.0,7.0,0.7121359924530015
3,2,changed_friction,clean_target_ablation,1,0.95,3.0,0.35535217587507617,1.6512432870357838,0.0,8.0,0.8843690561170899
3,2,changed_friction,consistency_1step,1,0.95,3.0,0.6352533708457857,1.6087202007888184,0.0,8.0,0.9115656675064453
3,2,changed_friction,ddim_eps,4,0.95,3.0,0.5631396569433934,1.6056862104151763,0.0,6.0,0.8546150732949812
3,2,changed_friction,clean_target_ablation,4,0.95,3.0,0.10320974155466979,1.634246834980542,0.0,7.0,0.6743557302217336
3,2,changed_friction,ddpm_eps,4,0.95,2.0,0.563454671809081,1.6232843935121437,0.0,5.0,0.8771058390730719
3,2,changed_friction,ddim_eps,16,0.95,3.0,0.613217311956736,1.6366810762506845,0.0,8.0,0.8670758269804714
3,2,changed_friction,clean_target_ablation,16,0.95,3.0,0.029083099465505535,1.6640641922107937,0.0,8.0,0.9257641948857861
3,2,changed_friction,ddpm_eps,16,0.95,3.0,0.630580396415539,1.628622083779887,0.0,8.0,0.8892095498059339
3,0,action_noise,ddim_eps,1,1.05,3.0,0.7190139556721439,1.6048182608157617,0.0,6.0,0.8783206877640642
3,0,action_noise,clean_target_ablation,1,1.05,2.0,0.39256041548586074,1.6246279278174236,0.0,7.0,0.861797747614781
3,0,action_noise,consistency_1step,1,1.05,0.0,0.6943321000987129,1.6050695951755116,0.0,6.0,0.8546150732949812
3,0,action_noise,ddim_eps,4,1.05,3.0,0.62643475507543,1.6186209550834043,0.0,8.0,0.8543024306118048
3,0,action_noise,clean_target_ablation,4,1.05,1.0,0.10481537462192181,1.609004065161186,0.0,6.0,0.9352664298790463
3,0,action_noise,ddpm_eps,4,1.05,3.0,0.6270265737353405,1.6148522729728456,0.0,8.0,0.8543024306118048
3,0,action_noise,ddim_eps,16,1.05,2.0,0.679232141789458,1.629033415951437,0.0,7.0,0.9108227503855832
3,0,action_noise,clean_target_ablation,16,1.05,1.0,0.030314610126859057,1.6580866864703774,0.0,7.0,0.8012487690204998
3,0,action_noise,ddpm_eps,16,1.05,1.0,0.6943760041509902,1.6112920262660189,0.0,6.0,0.8845686114572897
3,1,action_noise,ddim_eps,1,1.05,2.0,0.6459799090714098,1.6027355895023108,0.0,8.0,0.8715956597484232
3,1,action_noise,clean_target_ablation,1,1.05,3.0,0.37665065409746756,1.628645351242902,0.0,7.0,0.928441514914399
3,1,action_noise,consistency_1step,1,1.05,3.0,0.7089800750792291,1.611935587108687,0.0,7.0,0.795838457138543
3,1,action_noise,ddim_eps,4,1.05,2.0,0.6723533898060624,1.622942192327079,0.0,8.0,0.8962406251764419
3,1,action_noise,clean_target_ablation,4,1.05,1.0,0.1048395160193846,1.6450076927885007,0.0,7.0,0.8433178300944729
3,1,action_noise,ddpm_eps,4,1.05,2.0,0.6758966842726699,1.6221764938711376,0.0,8.0,0.8016762459101401
3,1,action_noise,ddim_eps,16,1.05,1.0,0.6698696401148919,1.645812787502355,0.0,8.0,0.8579782987575049
3,1,action_noise,clean_target_ablation,16,1.05,1.0,0.028117636322188392,1.6527695817918913,0.0,5.0,0.8392104419279935
3,1,action_noise,ddpm_eps,16,1.05,0.0,0.7025497114464708,1.625575334538411,0.0,8.0,0.7641604167830123
3,2,action_noise,ddim_eps,1,1.05,0.0,0.6539112952656556,1.597691232985981,0.0,8.0,0.9070839453309749
3,2,action_noise,clean_target_ablation,1,1.05,1.0,0.37873243062979445,1.6182484812662978,0.0,5.0,0.964687228364418
3,2,action_noise,consistency_1step,1,1.05,2.0,0.6538851851530776,1.6142368410413208,0.0,7.0,0.7595895068485154
3,2,action_noise,ddim_eps,4,1.05,1.0,0.6219502659994213,1.613992766942352,0.0,8.0,0.6588297372625412
3,2,action_noise,clean_target_ablation,4,1.05,2.0,0.11423899259096895,1.603625120791512,0.0,7.0,0.8369030803043509
3,2,action_noise,ddpm_eps,4,1.05,1.0,0.6260320446232361,1.6019905953012474,0.0,7.0,0.5721909173427175
3,2,action_noise,ddim_eps,16,1.05,1.0,0.6086515616858891,1.6117027418888419,0.0,7.0,0.898374191680617
3,2,action_noise,clean_target_ablation,16,1.05,1.0,0.03131889408808333,1.6402616449796346,0.0,6.0,0.8655896615921447
3,2,action_noise,ddpm_eps,16,1.05,1.0,0.6219589944111301,1.602204520722802,0.0,7.0,0.9820156765756657
4,0,id,ddim_eps,1,0.95,2.0,0.5644724030030777,1.6134789554341882,0.0,7.0,0.9114437973189682
4,0,id,clean_target_ablation,1,0.95,4.0,0.33952220860029625,1.6166085179115655,0.0,8.0,0.849239542047912
4,0,id,consistency_1step,1,0.95,1.0,0.5647565880171824,1.6123964532543247,0.0,6.0,0.8458468480864985
4,0,id,ddim_eps,4,0.95,1.0,0.560267217007235,1.6196663427565372,0.0,8.0,0.9203425348085196
4,0,id,clean_target_ablation,4,0.95,0.0,0.11039833237046125,1.6350116142132411,0.0,7.0,0.8717596684867046
4,0,id,ddpm_eps,4,0.95,1.0,0.5666250170223996,1.6301182308253976,0.0,8.0,0.9362487435269454
4,0,id,ddim_eps,16,0.95,2.0,0.5455259409011404,1.6096788232931596,0.0,8.0,0.8993734375262011
4,0,id,clean_target_ablation,16,0.95,0.0,0.025439935562861407,1.6691068526556498,0.0,7.0,0.917237500175705
4,0,id,ddpm_eps,16,0.95,1.0,0.5721761305209506,1.6281138569439908,0.0,6.0,0.8836333707763763
4,1,id,ddim_eps,1,0.95,2.0,0.5824533081504649,1.6147983827236714,0.0,7.0,0.8686902594216153
4,1,id,clean_target_ablation,1,0.95,2.0,0.36096338453844856,1.64825973876352,0.0,8.0,0.822848784688327
4,1,id,consistency_1step,1,0.95,1.0,0.558635815950829,1.625287613169361,0.0,8.0,0.6588297372625412
4,1,id,ddim_eps,4,0.95,3.0,0.5432829958941543,1.6106025366220862,0.0,8.0,0.8282323341731119
4,1,id,clean_target_ablation,4,0.95,1.0,0.09346692283277834,1.6412006344736088,0.0,7.0,0.7773585396182349
4,1,id,ddpm_eps,4,0.95,3.0,0.5493355536474842,1.5982912570703982,0.0,8.0,0.849239542047912
4,1,id,ddim_eps,16,0.95,2.0,0.5852322812807011,1.608022912113022,0.0,7.0,0.8686902594216153
4,1,id,clean_target_ablation,16,0.95,4.0,0.023513351872882712,1.6389650117041321,0.0,8.0,0.8447197092799601
4,1,id,ddpm_eps,16,0.95,2.0,0.6004384749578379,1.6287169761765061,0.0,6.0,0.8688090980469616
4,2,id,ddim_eps,1,0.95,2.0,0.558149065533297,1.6214605913502507,0.0,7.0,0.855382997824659
4,2,id,clean_target_ablation,1,0.95,2.0,0.32776589822739766,1.6241130542453663,0.0,6.0,0.9148244814338405
4,2,id,consistency_1step,1,0.95,2.0,0.5414503567555443,1.6173510105434006,0.0,6.0,0.8582508850511112
4,2,id,ddim_eps,4,0.95,2.0,0.5738173998010202,1.6420574749607268,0.0,8.0,0.8962406251764419
4,2,id,clean_target_ablation,4,0.95,2.0,0.09900081322823368,1.648662004174547,0.0,5.0,0.9283832117664796
4,2,id,ddpm_eps,4,0.95,2.0,0.5767072005713957,1.6354771833912032,0.0,8.0,0.8789473960398234
4,2,id,ddim_eps,16,0.95,0.0,0.5284931678924966,1.6058985498580538,0.0,7.0,0.9226478120576621
4,2,id,clean_target_ablation,16,0.95,2.0,0.02547018444123711,1.630111940810488,0.0,6.0,0.6332169954750629
4,2,id,ddpm_eps,16,0.95,0.0,0.538866596710045,1.5908322857145554,0.0,8.0,0.8789473960398233
4,0,low_diversity,ddim_eps,1,0.12,1.0,0.07721774001280499,1.6135688129962888,0.0,6.0,0.9513282751036165
4,0,low_diversity,clean_target_ablation,1,0.12,2.0,0.0490489776847134,1.6409221348879217,0.0,8.0,0.8789473960398234
4,0,low_diversity,consistency_1step,1,0.12,2.0,0.07509340526015142,1.6093053577168985,0.0,7.0,0.6631517154830397
4,0,low_diversity,ddim_eps,4,0.12,2.0,0.07084024281513755,1.62001940062879,0.0,7.0,0.9099615973940908
4,0,low_diversity,clean_target_ablation,4,0.12,2.0,0.013542491372711126,1.6536929892273742,0.0,7.0,0.8929638797986602
4,0,low_diversity,ddpm_eps,4,0.12,2.0,0.07097015845596084,1.6283691819335995,0.0,7.0,0.9099615973940908
4,0,low_diversity,ddim_eps,16,0.12,2.0,0.07107414409018739,1.6227329126887107,0.0,8.0,0.8342351606388009
4,0,low_diversity,clean_target_ablation,16,0.12,3.0,0.0032648610580232797,1.6188741502431854,0.0,8.0,0.8996940984470932
4,0,low_diversity,ddpm_eps,16,0.12,1.0,0.07364534607668756,1.6201325253777514,0.0,8.0,0.7725114477141696
4,1,low_diversity,ddim_eps,1,0.12,1.0,0.07331582473200096,1.5989072065301977,0.0,8.0,0.822848784688327
4,1,low_diversity,clean_target_ablation,1,0.12,1.0,0.04803370973831522,1.6775915836289303,0.0,8.0,0.694183938973067
4,1,low_diversity,consistency_1step,1,0.12,1.0,0.074337747388289,1.6139057000178314,0.0,8.0,0.8608506056397337
4,1,low_diversity,ddim_eps,4,0.12,4.0,0.07043795602477951,1.6241429291099947,0.0,8.0,0.8996940984470932
4,1,low_diversity,clean_target_ablation,4,0.12,2.0,0.01202420527735082,1.609260780344848,0.0,6.0,0.9560107101384941
4,1,low_diversity,ddpm_eps,4,0.12,4.0,0.07005361660726289,1.6399913413642968,0.0,8.0,0.9240184029542198
